sku,nombre,categoria,subcategoria,marca,calibre_awg,num_conductores,voltaje,apantallado,chaqueta,norma,aplicacion,potencia_hp,voltaje_entrada,serie,descripcion_corta,imagen
5102UE,Belden 5102UE — Cable multiconductor - Commercial Applications 14/4C BC PVC/PVC,Cables de control,,Belden,14,4,300 V,Sí,PVC - Polyvinyl Chloride,CMR/CL3R,,,,,,
5120FJ,"Belden 5120FJ — Cable multiconductor - Commercial Applications, Addressable Systems - 2 Cond Cabled",Cables de control,,Belden,14,2,300 V,Sí,PVC - Polyvinyl Chloride,FPL; FPL,,,,,,
5120UL,Belden 5120UL — 14/2C Fire Cable de alarma BC NS FPLR PP/PVC 300V Red 500 ft Reel,Cables de control,,Belden,14,2,300 V,Sí,PP - Polypropylene,FPLR; CMG/FT4,,,,,,
5200FE,Belden 5200FE — Cable multiconductor - Commercial Audio Systems - 2 Conductors Cabled 16/2C BC PVC/P,Cables de control,,Belden,16,2,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5200UE,Belden 5200UE — 16/2C Cable de altavoz BC NS CMR PO/PVC 300V Gray 500 ft Reel,Cables de control,,Belden,16,2,300 V,Sí,PVC - Polyvinyl Chloride,CMR/CMG; FT4,,,,,,
5201FE,Belden 5201FE — Cable multiconductor - Commercial Audio Systems 16/3C BC PVC/PVC SHLD,Cables de control,,Belden,16,3,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5201UE,Belden 5201UE — Cable multiconductor - Commercial Audio Systems 16/3C BC PVC/PVC,Cables de control,,Belden,16,3,300 V,Sí,PVC - Polyvinyl Chloride,CMR/CMG; FT4,,,,,,
5202FE,Belden 5202FE — Cable multiconductor - Commercial Applications 16/4C BC PVC/PVC SHLD,Cables de control,,Belden,16,4,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5202UE,Belden 5202UE — Cable multiconductor - Commercial Applications 16/4C BC PVC/PVC,Cables de control,,Belden,16,4,300 V,Sí,PVC - Polyvinyl Chloride,CMR/CMG; FT4,,,,,,
5220FJ,Belden 5220FJ — Cable multiconductor - Commercial Applications - 2 Cond Cabled 16/2C BC FHDPE/PVC SH,Cables de control,,Belden,16,2,300,Sí,PVC - Polyvinyl Chloride,FPL; FPL,,,,,,
5220FL,Belden 5220FL — 16/2C Fire Cable de alarma BC Shielded FPLR PP/PVC 300V Red 1000 ft Reel,Cables de control,,Belden,16,2,300 V,Sí,PVC - Polyvinyl Chloride,FPLR; CMG/FT4,,,,,,
5220UL,Belden 5220UL — 16/2C Fire Cable de alarma BC NS FPLR PP/PVC 300V Red 1000 ft Reel,Cables de control,,Belden,16,2,300 V,Sí,PVC - Polyvinyl Chloride,FPLR; CMG/FT4,,,,,,
5222FL,Belden 5222FL — Cable multiconductor - Commercial Applications 16/4C SBC PVC/PVC SHLD,Cables de control,,Belden,16,4,300 V,Sí,PVC - Polyvinyl Chloride,FPLR; CMG/FT4,,,,,,
5222UL,Belden 5222UL — Cable multiconductor - Commercial Applications 16/4C SBC PVC/PVC,Cables de control,,Belden,16,4,300 V,Sí,PVC - Polyvinyl Chloride,FPLR; CMG/FT4,,,,,,
5240F1,Belden 5240F1 — 16/1P Cable de altavoz TC Shielded CMG-FPL-PLTC PVC/PVC 300V Black 1000 ft Reel,Cables especiales,Cable para bandeja / tray cable,Belden,16,1,300 V,Sí,PVC - Polyvinyl Chloride,PLTC CMG FPL,,,,,,
5240U1,Belden 5240U1 — Cable multiconductor - Water Resistant 16/1P TC PVC/PVC Unshielded,Cables de control,,Belden,16,1,300 V,Sí,PVC - Polyvinyl Chloride,CMR/PLTC; CMG/FT4,,,,,,
5300FE,Belden 5300FE — 18/2C Cable de altavoz BC Shielded CMR PO/PVC 300V Gray 1000 ft Reel,Cables de control,,Belden,18,2,300 V,Sí,PVC - Polyvinyl Chloride,CL3R; CMG/FT4,,,,,,
5300UE,Belden 5300UE — 18/2C Cable de altavoz BC NS CMR PO/PVC 300V Gray 1000 ft Reel,Cables de control,,Belden,18,2,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5301FE,Belden 5301FE — Cable multiconductor - Commercial Audio Systems 18/3C BC PVC/PVC SHLD,Cables de control,,Belden,18,3,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5301UE,Belden 5301UE — Cable multiconductor - Commercial Audio Systems 18/3C BC PVC/PVC,Cables de control,,Belden,18,3,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5302FE,Belden 5302FE — Cable multiconductor - Commercial Applications 18/4C BC PVC/PVC SHLD,Cables de control,,Belden,18,4,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5302GE,Belden 5302GE — Cable multiconductor - Commercial Applications 18/2C + 18/1PR SHLD PVC/PVC,Cables de control,,Belden,18,1,300 V,Sí,PVC - Polyvinyl Chloride,CMG; CMR,,,,,,
5302UE,Belden 5302UE — Cable multiconductor - Commercial Applications 18/4C BC PVC/PVC,Cables de control,,Belden,18,4,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5303FE,Belden 5303FE — Cable multiconductor - Commercial Applications 18/5C BC PVC/PVC SHLD,Cables de control,,Belden,18,5,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5304FE,Belden 5304FE — Cable multiconductor - Commercial Applications 18/6C BC PVC/PVC SHLD,Cables de control,,Belden,18,6,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5304UE,Belden 5304UE — 18/6C Cable de altavoz BC NS CMR PO/PVC 300V Gray 1000 ft Reel,Cables de control,,Belden,18,6,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5306FE,Belden 5306FE — Cable multiconductor - Commercial Applications 18/8C BC PVC/PVC SHLD,Cables de control,,Belden,18,8,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5306UE,Belden 5306UE — Cable multiconductor - Commercial Applications 18/8C BC PVC/PVC,Cables de control,,Belden,18,8,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5307FE,Belden 5307FE — Cable multiconductor - Commercial Applications 18/9C BC PVC/PVC SHLD,Cables de control,,Belden,18,9,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5308UE,Belden 5308UE — Cable multiconductor - Commercial Applications 18/10C BC PVC/PVC,Cables de control,,Belden,18,10,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5320FJ,Belden 5320FJ — Cable multiconductor - Commercial Applications Addressable Systems - 2 Cond Cabled 1,Cables de control,,Belden,18,2,300 V,Sí,PVC - Polyvinyl Chloride,FPL,,,,,,
5320FL,Belden 5320FL — 18/2C Fire Cable de alarma BC Shielded FPLR PP/PVC 300V Red 1000 ft Reel,Cables de control,,Belden,18,2,300 V,Sí,PVC - Polyvinyl Chloride,FPLR; CMG/FT4,,,,,,
5320UL,Belden 5320UL — 18/2C Fire Cable de alarma BC NS FPLR PP/PVC 300V Red 1000 ft Reel,Cables de control,,Belden,16,2,300 V,Sí,PVC - Polyvinyl Chloride,FPLR; CMG/FT4,,,,,,
5321UE,Belden 5321UE — Cable multiconductor - Commercial Audio Systems 18/3C SOLID BC PVC/PVC,Cables de control,,Belden,18,3,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5322FL,Belden 5322FL — Cable multiconductor - Commercial Applications 18/4C SBC PVC/PVC SHLD,Cables de control,,Belden,18,4,300 V,Sí,PVC - Polyvinyl Chloride,FPLR; CMG/FT4,,,,,,
5322UL,Belden 5322UL — Cable multiconductor - Commercial Applications 18/4C SBC PVC/PVC,Cables de control,,Belden,18,4,300 V,Sí,PVC - Polyvinyl Chloride,FPLR; CMG/FT4,,,,,,
533945,Belden 533945 — Coax - Surveillance and CCTV Applications 18 SOL BC RG6 TYPE 95%BC,Cables especiales,Cable coaxial,Belden,18,1,,Sí,PVC - Polyvinyl Chloride,CM; CM/FT1,,,,,,
5339W5,Belden 5339W5 — Coax - Surveillance and CCTV Applications 18 SOL BC RG6 TYPE 60%,Cables especiales,Cable coaxial,Belden,18,1,,Sí,PVC - Polyvinyl Chloride,CM; CM/FT1,,,,,,
5341FE,Belden 5341FE — Cable multiconductor - Commercial Applications 18/2P BC PVC/PVC SHLD,Cables de control,,Belden,18,2,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5341UE,Belden 5341UE — Cable multiconductor - Commercial Applications 18/2P BC PVC/PVC,Cables de control,,Belden,18,2,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
538AFS,Belden 538AFS — Composite - Lock Power Card Reader Door Contact REX Applications ACCESS CONTROL BANA,Cables especiales,Cables apantallados,Belden,18,3,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG,,,,,,
5400FE,Belden 5400FE — Cable multiconductor - Commercial Audio Systems - 2 Conductors Cabled 20/2C BC PVC/P,Cables de control,,Belden,20,2,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5400FEU,Belden 20/2C — BC PVC/PVC SHLD,Cables especiales,Cables apantallados,Belden,20,2,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5401FE,Belden 5401FE — Cable multiconductor - Commercial Audio Systems 20/3C BC PVC/PVC SHLD,Cables de control,,Belden,20,3,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5402FE,Belden 5402FE — Cable multiconductor - Commercial Applications 20/4C BC PP/PVC SHLD,Cables de control,,Belden,20,4,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5402FEU,Belden 20/4C — BC PP/PVC SHLD,Cables especiales,Cables apantallados,Belden,20,4,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5403FE,Belden 5403FE — 20/5C Cable de altavoz BC Shielded CMR PP/PVC 300V Gray 1000 ft Reel,Cables de control,,Belden,20,5,300 V,Sí,PVC - Polyvinyl Chloride,,,,,,,
543945W,"Belden 543945 — Surveilance and CCTV Cable, RG59, Rated-CMG, 20 AWG solid bare copper, foamed polyol",Conductores desnudos,Cable desnudo,Belden,20,1,,Sí,PVC - Polyvinyl Chloride,CM; CM/FT1,,,,,,
5439W5,"Belden 5439W5 — Coax - CCTV, CATV and MATV Applications 20 SOL BC RG59TYPE 95%BC",Cables especiales,Cable coaxial,Belden,20,1,,Sí,PVC - Polyvinyl Chloride,CM; CM/FT1,,,,,,
549945,Belden 549945 — Composite - CCTV Plus Audio or Power or Pan and Tilt CCTV Control Applications RG59,Cables de control,,Belden,20,1,,Sí,PVC - Polyvinyl Chloride,CM; CM/FT1,,,,,,
5500FE,Belden 5500FE — Cable multiconductor - Commercial Audio Systems - 2 Conductors Cabled 22/2C BC PVC/P,Cables de control,,Belden,22,2,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5500UE,Belden 5500UE — 22/2C Cable de altavoz BC NS CMR PP/PVC 300V Gray 1000 ft Reel,Cables de control,,Belden,22,2,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5501FE,Belden 5501FE — Cable multiconductor - Commercial Audio Systems 22/3C BC PVC/PVC SHLD,Cables de control,,Belden,22,3,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5501UE,Belden 5501UE — Cable multiconductor - Commercial Audio Systems 22/3C BC PVC/PVC,Cables de control,,Belden,22,3,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5502FE,Belden 5502FE — Cable multiconductor - Commercial Applications 22/4C BC PVC/PVC SHLD,Cables de control,,Belden,22,4,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5502UE,Belden 22/4C — BC PVC/PVC 1000' GRAY UNBOX,Cables especiales,Cables apantallados,Belden,22,4,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5504FE,Belden 5504FE — Cable multiconductor - Commercial Applications 22/6C BC PVC/PVC SHLD,Cables de control,,Belden,22,6,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5504UE,Belden 5504UE — Cable multiconductor - Commercial Applications 22/6C BC PVC/PVC,Cables de control,,Belden,22,6,300 V,No,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5506FE,Belden 5506FE — Cable multiconductor - Commercial Applications 22/8C BC PVC/PVC SHLD,Cables de control,,Belden,22,8,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5506UE,Belden 5506UE — Cable multiconductor - Commercial Applications 22/8C BC PVC/PVC,Cables de control,,Belden,22,8,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5508FE,Belden 5508FE — Cable multiconductor - Commercial Applications 22/10C BC PVC/PVC SHLD,Cables de control,,Belden,22,104,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5508UE,Belden 5508UE — Cable multiconductor - Commercial Applications 22/10C BC PVC/PVC,Cables de control,,Belden,22,10,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5509UE,Belden 5509UE — Cable multiconductor - Commercial Applications 22/12C BC PVC/PVC,Cables de control,,Belden,22,12,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
5541FE,Belden 5541FE — Cable multiconductor - Commercial Applications 22/2P BC PVC/PVC SHLD,Cables de control,,Belden,22,2,300 V,Sí,PVC - Polyvinyl Chloride,CMR; CMG/FT4,,,,,,
558AFS,Belden 558AFS — Composite - Lock Power Card Reader Door Contract REX Applications ACCESS CONTROL BAN,Cables especiales,Cables apantallados,Belden,22,3,300 V,Sí,,CMP; CMP/FT6,,,,,,
6000FE,Belden 6000FE — 12/2C Cable de altavoz BC Shielded CL2P Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,12,2,150 V,Sí,PVC - Polyvinyl Chloride,CL2P; FT6,,,,,,
6000UE,Belden 6000UE — 12/2C Cable de altavoz BC NS CL2P Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,12,2,150 V,Sí,PVC - Polyvinyl Chloride,CL2P,,,,,,
6002UE,Belden 6002UE — 12/4C Cable de altavoz BC NS CL2P Flamarrest PVC/PVC 150V Natural 1000 ft Reel,Cables de control,,Belden,12,4,150 V,Sí,PVC - Polyvinyl Chloride,CL2P,,,,,,
6020FL,Belden 6020FL — 12/2C Fire Cable de alarma BC Shielded FPLP Flamarrest PVC/PVC 300V Red 1000 ft Reel,Cables de control,,Belden,12,2,300 V,Sí,Flamarrest PVC - Polyvinyl Chloride,FPLP,,,,,,
6020UL,Belden 6020UL — 12/2C Fire Cable de alarma BC NS FPLP Flamarrest PVC/PVC 300V Red 1000 ft Reel,Cables de control,,Belden,12,2,300 V,Sí,Flamarrest PVC - Polyvinyl Chloride,FPLP,,,,,,
6100FE,Belden 6100FE — 14/2C Cable de altavoz BC Shielded CL2P Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,14,2,150 V,Sí,PVC - Polyvinyl Chloride,CL2P; FT6,,,,,,
6100UE,Belden 6100UE — 14/2C Cable de altavoz BC NS CL2P Flamarrest PVC/PVC 300V Natural 500 ft Reel,Cables de control,,Belden,14,2,300 V,Sí,PVC - Polyvinyl Chloride,CL2P,,,,,,
6120FL,Belden 6120FL — 14/2C Fire Cable de alarma BC Shielded FPLP Flamarrest PVC/PVC 300V Red 1000 ft Reel,Cables de control,,Belden,14,2,300 V,Sí,Flamarrest PVC - Polyvinyl Chloride,FPLP,,,,,,
6120UL,Belden 6120UL — 14/2C Fire Cable de alarma BC NS FPLP Flamarrest PVC/PVC 300V Red 1000 ft Reel,Cables de control,,Belden,14,2,300 V,Sí,Flamarrest PVC - Polyvinyl Chloride,FPLP,,,,,,
6122FL,Belden 6122FL — Cable multiconductor - Commercial Applications 14/4C SBC FLAMARREST SHLD,Cables de control,,Belden,14,4,300 V,Sí,PVC - Polyvinyl Chloride,FPLP,,,,,,
6122UL,Belden 6122UL — Cable multiconductor - Commercial Applications 14/4C SOL BC FLAMARREST,Cables de control,,Belden,14,4,300 V,Sí,PVC - Polyvinyl Chloride,FPLP,,,,,,
6200FE,Belden 6200FE — 16/2C Cable de altavoz BC Shielded CMP Flamarrest PVC/PVC 300V Natural 500 ft Reel,Cables de control,,Belden,16,2,300 V,Sí,PVC - Polyvinyl Chloride,CMP/CL2P; FT6,,,,,,
6200UE,Belden 6200UE — 16/2C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,16,2,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6201FE,Belden 6201FE — 16/3C Cable de altavoz BC Shielded CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,16,3,300 V,Sí,PVC - Polyvinyl Chloride,CMP/CL2P; FT6,,,,,,
6201UE,Belden 6201UE — 16/3C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,16,3,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6202UE,Belden 6202UE — 16/4C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,16,4,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6220FL,Belden 6220FL — 16/2C Fire Cable de alarma BC Shielded FPLP Flamarrest PVC/PVC 300V Red 1000 ft Reel,Cables de control,,Belden,16,2,300 V,Sí,Flamarrest PVC - Polyvinyl Chloride,FPLP,,,,,,
6220UL,Belden 6220UL — 16/2C Fire Cable de alarma BC NS FPLP Flamarrest PVC/PVC 300V Red 1000 ft Reel,Cables de control,,Belden,16,2,300 V,Sí,Flamarrest PVC - Polyvinyl Chloride,FPLP,,,,,,
6300FE,Belden 6300FE — 18/2C Cable de altavoz BC Shielded CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,18,2,300 V,Sí,PVC - Polyvinyl Chloride,CMP/CL2P; FT6,,,,,,
6300UE,Belden 6300UE — Cable multiconductor - Commercial Audio Systems - 2 Conductors Cabled 18/2C BC FLAMA,Cables de control,,Belden,18,2,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6301FE,Belden 6301FE — Cable multiconductor - Commercial Audio Systems 18/3C BC FLAMARREST SHLD,Cables de control,,Belden,18,3,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6301UE,Belden 6301UE — 18/3C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,18,3,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6302FE,Belden 6302FE — 18/4C Cable de altavoz BC Shielded CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,18,4,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6302UE,Belden 6302UE — 18/4C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,18,4,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6304FE,Belden 6304FE — 18/6C Cable de altavoz BC Shielded CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,18,6,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6304UE,Belden 6304UE — 18/6C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,18,6,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6306FE,Belden 6306FE — 18/8C Cable de altavoz BC Shielded CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,18,8,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6306UE,Belden 6306UE — 18/8C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,18,8,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6308UE,Belden 6308UE — 18/10C Cable de altavoz BC NS CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,18,10,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6309FE,Belden 6309FE — Cable multiconductor - Commercial Applications 18/12C BC FLAMARREST SHLD CMP,Cables de control,,Belden,18,12,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6320FE,Belden 6320FE — 18/2C Cable de altavoz BC Shielded CMP Flamarrest PVC/PVC 300V Natural 1000 ft Reel,Cables de control,,Belden,18,2,300 V,Sí,PVC - Polyvinyl Chloride,CMP/CL2P; FT6,,,,,,
6320FK,"Belden 6320FK — Cable multiconductor - Commercial Applications, Addressable Systems - 2 Cond Cabled",Cables de control,,Belden,18,2,300 V,Sí,PVC - Polyvinyl Chloride,FPLP,,,,,,
6320FL,Belden 6320FL — 18/2C Fire Cable de alarma BC Shielded FPLP Flamarrest PVC/PVC 300V Red 1000 ft Reel,Cables de control,,Belden,18,2,300 V,Sí,Flamarrest PVC - Polyvinyl Chloride,FPLP,,,,,,
6320UL,Belden 6320UL — 18/2C Fire Cable de alarma BC NS FPLP Flamarrest PVC/PVC 300V Red 1000 ft Reel,Cables de control,,Belden,18,2,300 V,Sí,Flamarrest PVC - Polyvinyl Chloride,FPLP,,,,,,
633938,Belden 633938 — Coax - Commercial CATV or MATV Applications 18 SOL BC RG6 TYPE PLENUM,Cables especiales,Cable coaxial,Belden,18,1,,Sí,PVC - Polyvinyl Chloride,CMP; CMP/FT6,,,,,,
6341PC,Belden 6341PC — Cable multiconductor - Pro Audio and Intercom Systems 18/2P BC FEP/LSPVC,Cables de control,,Belden,18,2,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6342FE,Belden 6342FE — Cable multiconductor - Commercial Applications 18/3P BC FLAMARREST SHLD NATUR,Cables de control,,Belden,18,3,300 V,Sí,PVC - Polyvinyl Chloride,CMP; CMP,,,,,,
6343FE,Belden 6343FE — Cable multiconductor - Commercial Applications 18/4P BC FLAMARREST SHLD NATUR,Cables de control,,Belden,18,4,300 V,Sí,PVC - Polyvinyl Chloride,CMP; CMP,,,,,,
638AFS,Belden 638AFS — Composite - Lock Power Card Reader Door Contact REX Applications ACCESS CONTROL BANA,Cables especiales,Cables apantallados,Belden,18,3,300 V,Sí,PVC - Polyvinyl Chloride,CMP; CMP/FT6,,,,,,
639948,Belden 639948 — Composite - CCTV Plus Audio or Power or Pan and Tilt CCTV Control Applications RG6 1,Cables de control,,Belden,18,1,,Sí,PVC - Polyvinyl Chloride,CMP; CMP/FT6,,,,,,
6400FE,Belden 6400FE — Cable multiconductor - Commercial Audio Systems - 2 Conductors Cabled 20/2C BC FLAMA,Cables de control,,Belden,20,2,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6400UE,Belden 6400UE — Cable multiconductor - Commercial Audio Systems - 2 Conductors Cabled 20/2C BC FLAMA,Cables de control,,Belden,20,2,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6401FE,Belden 6401FE — Cable multiconductor - Commercial Audio Systems 20/3C BC FLAMARREST SHLD,Cables de control,,Belden,20,3,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6401UE,Belden 6401UE — Cable multiconductor - Commercial Audio Systems 20/3C BC FLAMARREST,Cables de control,,Belden,20,3,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6402FE,Belden 6402FE — Cable multiconductor - Commercial Applications 20/4C BC FLAMARREST SHLD,Cables de control,,Belden,20,4,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
643948,Belden 643948 — Coax - CCTV Applications 20 SOLBC RG59 TYPE LOWSMOKE,Cables especiales,Cable coaxial,Belden,20,1,,Sí,PVC - Polyvinyl Chloride,CMP,,,,,,
649948,Belden 649948 — Composite - CCTV Plus Audio or Power or PAn and Tilt CCTV Control Applications RG59,Cables de control,,Belden,20,1,,Sí,PVC - Polyvinyl Chloride,CMP; CMP/FT6,,,,,,
6500FE,Belden 6500FE — Cable multiconductor - Commercial Audio Systems - 2 Conductors Cabled 22/2C BC FLAMA,Cables de control,,Belden,22,2,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6500UE,Belden 6500UE — Cable multiconductor - Commercial Audio Systems - 2 Conductors Cabled 22/2C BC FLAMA,Cables de control,,Belden,22,2,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6501FE,Belden 6501FE — Cable multiconductor - Commercial Audio Systems 22/3C BC FLAMARREST SHLD,Cables de control,,Belden,22,3,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6501UE,Belden 6501UE — Cable multiconductor - Commercial Audio Systems 22/3C BC FLAMARREST,Cables de control,,Belden,22,3,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6502FE,Belden 6502FE — Cable multiconductor - Commercial Applications 22/4C BC FLAMARREST SHLD,Cables de control,,Belden,22,4,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6502UE,Belden 6502UE — Cable multiconductor - Commercial Applications 22/4C BC FLAMARREST,Cables de control,,Belden,22,4,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6504FE,Belden 6504FE — Cable multiconductor - Commercial Applications 22/6C BC FLAMARREST SHLD,Cables de control,,Belden,22,6,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6504UE,Belden 6504UE — Cable multiconductor - Commercial Applications 22/6C BC FLAMARREST,Cables de control,,Belden,22,4,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
6506FE,Belden 6506FE — Cable multiconductor - Commercial Applications 22/8C BC FLAMARREST SHLD,Cables de control,,Belden,22,8,300 V,Sí,PVC - Polyvinyl Chloride,CMP; CMP/FT6,,,,,,
6541FE,Belden 6541FE — Cable multiconductor - Commercial Applications 22/2P BC FLAMARREST SHLD,Cables de control,,Belden,22,2,300 V,Sí,PVC - Polyvinyl Chloride,CMP; FT6,,,,,,
658AFS,Belden 658AFS — Composite - Lock Power Card Reader Door Contract REX Applications ACCESS CONTROL BAN,Cables especiales,Cables apantallados,Belden,22,3,300 V,Sí,,CMP; CMP/FT6,,,,,,
7202A,Belden 7202A — 24/3P MachFlex Cable Shielded CM PE/PVC 300V Green 1000 ft Reel,Cables especiales,Cables apantallados,Belden,24,,300 V,Sí,PVC - Polyvinyl Chloride,CM; CM,,,,,,
7838A,Belden 7838A — 22/2P T1/DS1 Central Office Cable Shielded CM PE/PVC Chrome 1000 ft Reel,Cables especiales,Cables apantallados,Belden,22,,300 V,Sí,PVC - Polyvinyl Chloride,CM; CM,,,,,,
7895A,Belden 7895A — 18/1P-20/1P DeviceBus Cable I/O Shield CMG/PLTC PVC Gray 1000 ft Reel,Cables especiales,Cable para bandeja / tray cable,Belden,,,300 V,Sí,PVC - Polyvinyl Chloride,PLTC/CMG; CMG/FT4,,,,,,
