sku_candidato,nombre_fuente,categoria_fuente_slug,subcategoria_fuente_slug,producto_url,imagen_url_externa,titulo_imagen_fuente,ultima_actualizacion_fuente,estado_contenido,estado_imagen,notas,sku_fuente,nombre_catalogo,categoria_url_fuente,imagen_thumbnail_url
CC-CABLE-DUPLEX-DESOXIGENADO-N22-CU-AL,Cable Duplex Desoxigenado N22 Cu - Al,cable-duplex,cable-duplex-desoxigenado-cu-al,https://cablescolombia.com/producto/cable-duplex-desoxigenado-n22-cu-al,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/485/b7def2a6c3ea2d46.webp,Cable Duplex Desoxigenado N22 Cu - Al,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DUPLEX-DESOXIGENADO-N20-CU-AL,Cable Duplex Desoxigenado N20 Cu - Al,cable-duplex,cable-duplex-desoxigenado-cu-al,https://cablescolombia.com/producto/cable-duplex-desoxigenado-n20-cu-al,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/486/dfa2afd2ba8656ea.webp,Cable Duplex Desoxigenado N20 Cu - Al,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DUPLEX-CRISTAL-2X20-CU,Cable Duplex Cristal 2X20 Cu,cable-duplex,cable-duplex-cristal,https://cablescolombia.com/producto/cable-duplex-cristal-2x20-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/472/a73b0be5c16c24ef.webp,Cable Duplex Cristal 2X20 Cu,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DUPLEX-CRISTAL-2X16-CU,Cable Duplex Cristal 2X16 Cu,cable-duplex,cable-duplex-cristal,https://cablescolombia.com/producto/cable-duplex-cristal-2x16-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/473/3d155efc78581068.webp,Cable Duplex Cristal 2X16 Cu,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DUPLEX-CRISTAL-2X14-CU,Cable Duplex Cristal 2X14 Cu,cable-duplex,cable-duplex-cristal,https://cablescolombia.com/producto/cable-duplex-cristal-2x14-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/474/e1c24184825c1294.webp,Cable Duplex Cristal 2X14 Cu,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DUPLEX-CRISTAL-2X12-CU,Cable Duplex Cristal 2X12 Cu,cable-duplex,cable-duplex-cristal,https://cablescolombia.com/producto/cable-duplex-cristal-2x12-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/475/6c17e742ce286729.webp,Cable Duplex Cristal 2X12 Cu,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DUPLEX-CRISTAL-2X22-CU,Cable Duplex Cristal 2X22 Cu,cable-duplex,cable-duplex-cristal,https://cablescolombia.com/producto/cable-duplex-cristal-2x22-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/476/2c4bfdfdb7e84ee9.webp,Cable Duplex Cristal 2X22 Cu,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DUPLEX-CRISTAL-2X10-CU,Cable Duplex Cristal 2X10 Cu,cable-duplex,cable-duplex-cristal,https://cablescolombia.com/producto/cable-duplex-cristal-2x10-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/477/27b70d253af13e1c.webp,Cable Duplex Cristal 2X10 Cu,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-DUPLEX-CRISTAL-2X18-CU,Cable Duplex Cristal 2X18 Cu,cable-duplex,cable-duplex-cristal,https://cablescolombia.com/producto/cable-duplex-cristal-2x18-cu,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/478/f9468e40a28521f0.webp,Cable Duplex Cristal 2X18 Cu,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-6-AWG-SERIE-8000,Cable Aluminio 6 Awg Serie 8000,cable-aliminio,-cable-aluminio-serie-8000,https://cablescolombia.com/producto/cable-aluminio-6-awg-serie-8000,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/653/7e6ea97a4ad8904b.webp,Cable Aluminio 6 Awg Serie 8000,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-4-AWG-SERIE-8000,Cable Aluminio 4 Awg Serie 8000,cable-aliminio,-cable-aluminio-serie-8000,https://cablescolombia.com/producto/cable-aluminio-4-awg-serie-8000,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/656/6d38726803de5ec1.webp,Cable Aluminio 4 Awg Serie 8000,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-2-AWG-SERIE-8000,Cable Aluminio 2 Awg Serie 8000,cable-aliminio,-cable-aluminio-serie-8000,https://cablescolombia.com/producto/cable-aluminio-2-awg-serie-8000,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/658/c930c22f429e61c4.webp,Cable Aluminio 2 Awg Serie 8000,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-1-0-AWG-SERIE-8000,Cable Aluminio 1/0 Awg Serie 8000,cable-aliminio,-cable-aluminio-serie-8000,https://cablescolombia.com/producto/cable-aluminio-1-0-awg-serie-8000,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/659/c11a1df257e8e3cb.webp,Cable Aluminio 1/0 Awg Serie 8000,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-2-0-AWG-SERIE-8000,Cable Aluminio 2/0 Awg Serie 8000,cable-aliminio,-cable-aluminio-serie-8000,https://cablescolombia.com/producto/cable-aluminio-2-0-awg-serie-8000,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/661/1ea884b04642643d.webp,Cable Aluminio 2/0 Awg Serie 8000,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-4-0-AWG-SERIE-8000,Cable Aluminio 4/0 Awg Serie 8000,cable-aliminio,-cable-aluminio-serie-8000,https://cablescolombia.com/producto/cable-aluminio-4-0-awg-serie-8000,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/663/7ce4d8569e496ee5.webp,Cable Aluminio 4/0 Awg Serie 8000,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-250-KCMIL-SERIE-8000,Cable Aluminio 250 Kcmil Serie 8000,cable-aliminio,-cable-aluminio-serie-8000,https://cablescolombia.com/producto/cable-aluminio-250-kcmil-serie-8000,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/664/8f964f9cbbb8ce8d.webp,Cable Aluminio 250 Kcmil Serie 8000,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-350-KCMIL-SERIE-8000,Cable Aluminio 350 Kcmil Serie 8000,cable-aliminio,-cable-aluminio-serie-8000,https://cablescolombia.com/producto/cable-aluminio-350-kcmil-serie-8000,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/665/06e9a6d0df1db56a.webp,Cable Aluminio 350 Kcmil Serie 8000,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-500-KCMIL-SERIE-8000,Cable Aluminio 500 Kcmil Serie 8000,cable-aliminio,-cable-aluminio-serie-8000,https://cablescolombia.com/producto/cable-aluminio-500-kcmil-serie-8000,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/666/153ea728e845b892.webp,Cable Aluminio 500 Kcmil Serie 8000,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-S8000-LIBRE-DE-HALOGENO-N6,Cable Aluminio S8000 Libre de Halógeno N6,cable-aliminio,cable-aluminio-serie-8000-libre-de-halogeno,https://cablescolombia.com/producto/cable-aluminio-s8000-libre-de-halogeno-n6,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/384/d481c160d51b90cb.webp,Cable Aluminio S8000 Libre de Halógeno N6,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-S8000-LIBRE-DE-HALOGENO-N4,Cable Aluminio S8000 Libre de Halógeno N4,cable-aliminio,cable-aluminio-serie-8000-libre-de-halogeno,https://cablescolombia.com/producto/cable-aluminio-s8000-libre-de-halogeno-n4,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/385/3515b6a6424bae3f.webp,Cable Aluminio S8000 Libre de Halógeno N4,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-N2,Cable Aluminio Serie 8000 Libre de Halógeno N2,cable-aliminio,cable-aluminio-serie-8000-libre-de-halogeno,https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-n2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/386/0da84473fd4c16a9.webp,Cable Aluminio Serie 8000 Libre de Halógeno N2,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-1-0-9,Cable Aluminio Serie 8000 Libre de Halógeno 1/0,cable-aliminio,cable-aluminio-serie-8000-libre-de-halogeno,https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-1-0_9,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/390/40d53e063d794223.webp,Cable Aluminio Serie 8000 Libre de Halógeno 1/0,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-2-0-8,Cable Aluminio Serie 8000 Libre de Halógeno 2/0,cable-aliminio,cable-aluminio-serie-8000-libre-de-halogeno,https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-2-0_8,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/391/29bacacd11f41a44.webp,Cable Aluminio Serie 8000 Libre de Halógeno 2/0,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-4-0-2,Cable Aluminio Serie 8000 Libre de Halógeno 4/0,cable-aliminio,cable-aluminio-serie-8000-libre-de-halogeno,https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-4-0_2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/393/989cacad2f53c805.webp,Cable Aluminio Serie 8000 Libre de Halógeno 4/0,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-250KCM,Cable Aluminio Serie 8000 Libre de Halógeno 250kcm,cable-aliminio,cable-aluminio-serie-8000-libre-de-halogeno,https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-250kcm,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/397/fe2c2be29120e5e1.webp,Cable Aluminio Serie 8000 Libre de Halógeno 250kcm,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-350KCM,Cable Aluminio Serie 8000 Libre de Halógeno 350kcm,cable-aliminio,cable-aluminio-serie-8000-libre-de-halogeno,https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-350kcm,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/398/a0988979b6135b37.webp,Cable Aluminio Serie 8000 Libre de Halógeno 350kcm,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-SERIE-8000-LIBRE-DE-HALOGENO-500KCM,Cable Aluminio Serie 8000 Libre de Halógeno 500kcm,cable-aliminio,cable-aluminio-serie-8000-libre-de-halogeno,https://cablescolombia.com/producto/cable-aluminio-serie-8000-libre-de-halogeno-500kcm,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/400/3ce086177c42cc72.webp,Cable Aluminio Serie 8000 Libre de Halógeno 500kcm,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-ACSR-336-4-KCMIL-26-7,Cable Aluminio ACSR 336.4 Kcmil (26/7),cable-acsr-ga,,https://cablescolombia.com/producto/cable-aluminio-acsr-336-4-kcmil-26-7-,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76670/e427db10997fe122.webp,Cable Aluminio ACSR 336.4 Kcmil (26/7),2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-ACSR-266-8-KCMIL-26-7,Cable Aluminio ACSR 266.8 Kcmil (26/7),cable-acsr-ga,,https://cablescolombia.com/producto/cable-aluminio-acsr-266-8-kcmil-26-7,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76671/1bb2fdeec3723b74.webp,Cable Aluminio ACSR 266.8 Kcmil (26/7),2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-ACSR-266-8-KCMIL-18-1,Cable Aluminio ACSR 266.8 Kcmil (18/1),cable-acsr-ga,,https://cablescolombia.com/producto/cable-aluminio-acsr-266-8-kcmil-18-1-,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/76672/f1da14c536dc9d3f.webp,Cable Aluminio ACSR 266.8 Kcmil (18/1),2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ACSR-2,Cable ACSR 2,cable-acsr-ga,,https://cablescolombia.com/producto/cable-acsr-2,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/376/e02d9a6a03cbbd74.webp,Cable ACSR 2,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ACSR-1-0,Cable ACSR 1/0,cable-acsr-ga,,https://cablescolombia.com/producto/cable-acsr-1-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/381/d77a62c9ae895d5e.webp,Cable ACSR 1/0,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ACSR-2-0,Cable ACSR 2/0,cable-acsr-ga,,https://cablescolombia.com/producto/cable-acsr-2-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/382/9b5221660556cff4.webp,Cable ACSR 2/0,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ACSR-4-0,Cable ACSR 4/0,cable-acsr-ga,,https://cablescolombia.com/producto/cable-acsr-4-0,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/387/5b655c04b268a8c6.webp,Cable ACSR 4/0,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ACSR-3-0-5,Cable ACSR 3/0,cable-acsr-ga,,https://cablescolombia.com/producto/cable-acsr-3-0_5,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/389/6fe9c8c5d574c0c0.webp,Cable ACSR 3/0,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-ACSR-4AWG-DESNUDO,Cable Aluminio Acsr 4awg Desnudo,cable-acsr-ga,,https://cablescolombia.com/producto/cable-aluminio-acsr-4awg-desnudo,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/39331/33639ec22a85747f.webp,Cable Aluminio Acsr 4awg Desnudo,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
CC-CABLE-ALUMINIO-ACSR-266-8KCMIL,Cable Aluminio Acsr 266.8kcmil,cable-acsr-ga,,https://cablescolombia.com/producto/cable-aluminio-acsr-266-8kcmil,https://multimedia02.s3.us-east-2.amazonaws.com/Produccion/tiendas/127/productos/39330/cd0c7d41c73d8634.webp,Cable Aluminio Acsr 266.8kcmil,2026-08-02,requiere_revision,requiere_permiso,"Inventario desde sitemap público. Validar SKU, ficha técnica, descripción propia, categoría Surtilec y permiso de imagen antes de importar.",,,,
