sku,nombre,estado_staging,source_key,nota_staging
SRT-PENDING-E328104BC9F1,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 35kV No 3/0 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-35KV-NO-3-0-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-D48C9ED890D3,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 35kV No 4/0 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-35KV-NO-4-0-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BC7AB6C0DB1B,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 35kV No 250 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-35KV-NO-250-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2D3B75775E4F,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 35kV No 350 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-35KV-NO-350-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C5F8C46F6DF4,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 35kV No 500 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-35KV-NO-500-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A1EEF1269335,Pendiente de verificación - Cable Media Tensión Cobre XLPE 1/0 AWG 15kV 100% PH,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-COBRE-XLPE-1-0-AWG-15KV-100-PH,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2D40F0A1D1B6,Pendiente de verificación - Cable Media Tensión Cobre XLPE 1/0 AWG 15kV 133% PC,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-COBRE-XLPE-1-0-AWG-15KV-133-PC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-3958B7C0BEF2,Pendiente de verificación - Cable Media Tensión Cobre XLPE 1/0 AWG 15kV 100% PC,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-COBRE-XLPE-1-0-AWG-15KV-100-PC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BE1B2D69B2D0,Pendiente de verificación - Cable Media Tensión Cobre XLPE 2 AWG 15kV 133% PH,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-COBRE-XLPE-2-AWG-15KV-133-PH,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-39C487C5DE72,Pendiente de verificación - Cable Media Tensión Cobre XLPE 2 AWG 15kV 100% PH,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-COBRE-XLPE-2-AWG-15KV-100-PH,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2F9A9886A1F6,Pendiente de verificación - Cable Media Tensión Cobre XLPE 2 AWG 15kV 133% PC,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-COBRE-XLPE-2-AWG-15KV-133-PC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-D9E22C29AF82,Pendiente de verificación - Cable Media Tensión Cobre XLPE 2 AWG 15kV 100% PC,pendiente_investigacion,CC-CABLE-MEDIA-TENSION-COBRE-XLPE-2-AWG-15KV-100-PC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-DC66FFA29AB5,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 2/0 100% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-2-0-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-47C93D2B1C0F,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 2 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-2-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-EACAD6DB3991,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 1/0 100% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-1-0-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-D3F3B43777D8,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 3/0 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-3-0-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-1C8BC0CAAD59,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 4/0 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-4-0-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-74A49AEFEA79,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 1/0 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-1-0-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-12EFE0C7DB3A,Pendiente de verificación - Cable De Cobre XLPE De 15 KV No 250 Kcmil En Cinta 133%,pendiente_investigacion,CC-CABLE-DE-COBRE-XLPE-DE-15-KV-NO-250-KCMIL-EN-CINTA-133,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C35BA134FFF6,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 350 Kcmil 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-350-KCMIL-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-3ADF260C8695,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 2/0 133% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-2-0-133-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-ABCAE6062FCC,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 2 100% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-2-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-B7219EB6AB8B,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 3/0 100% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-3-0-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-40A53F247828,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 4/0 100% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-4-0-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-54E54ADB17D6,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 250 kcmil 100% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-250-KCMIL-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-3F39F1104F57,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 350 kcmil 100% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-350-KCMIL-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-B810509BCD60,Pendiente de verificación - Media Tensión Cobre 90°C XLPE 15kV No 500 kcmil 100% PC PVC,pendiente_investigacion,CC-MEDIA-TENSION-COBRE-90-C-XLPE-15KV-NO-500-KCMIL-100-PC-PVC,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-1BB7C80490C5,Pendiente de verificación - Cable De Cobre XLPE De 15 KV No 500 Kcmil En Cinta 133%,pendiente_investigacion,CC-CABLE-DE-COBRE-XLPE-DE-15-KV-NO-500-KCMIL-EN-CINTA-133,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-94F94B9ACBDB,Pendiente de verificación - Cable Semaforización CC 3X16 AWG Cu PVC 90°C 600V,pendiente_investigacion,CC-CABLE-SEMAFORIZACION-CC-3X16-AWG-CU-PVC-90-C-600V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-02BF301AF356,Pendiente de verificación - Cable Semaforización CC 4X16 AWG Cu PVC 90°C 600V,pendiente_investigacion,CC-CABLE-SEMAFORIZACION-CC-4X16-AWG-CU-PVC-90-C-600V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-9F6CAF1AAAE6,Pendiente de verificación - Cable Semaforización CC 4X18 AWG Cu PVC 90°C 600V,pendiente_investigacion,CC-CABLE-SEMAFORIZACION-CC-4X18-AWG-CU-PVC-90-C-600V,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-F7C244D2214C,Pendiente de verificación - Cable Siliconado FV 6AWG,pendiente_investigacion,CC-CABLE-SILICONADO-FV-6AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-ECB7765E15A7,Pendiente de verificación - Cable Siliconado FV 10Awg,pendiente_investigacion,CC-CABLE-SILICONADO-FV-10AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-9521BFEF0CA0,Pendiente de verificación - Cable Siliconado FV 8Awg,pendiente_investigacion,CC-CABLE-SILICONADO-FV-8AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5EDB0B93C63C,Pendiente de verificación - Cable Siliconado FV 12Awg,pendiente_investigacion,CC-CABLE-SILICONADO-FV-12AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-8989A0255528,Pendiente de verificación - Cable Siliconado FV 14Awg,pendiente_investigacion,CC-CABLE-SILICONADO-FV-14AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-13717C18F00D,Pendiente de verificación - Cable Siliconado FV 16AWG,pendiente_investigacion,CC-CABLE-SILICONADO-FV-16AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A6276C788A3C,Pendiente de verificación - Cable Siliconado FV 18Awg,pendiente_investigacion,CC-CABLE-SILICONADO-FV-18AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-75D2D2B06C60,Pendiente de verificación - Cable Soldador N6,pendiente_investigacion,CC-CABLE-SOLDADOR-N6,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-139187864D52,Pendiente de verificación - Cable Soldador N4,pendiente_investigacion,CC-CABLE-SOLDADOR-N4,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-9871FB242991,Pendiente de verificación - Cable Soldador N2,pendiente_investigacion,CC-CABLE-SOLDADOR-N2,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-07BC28A592EE,Pendiente de verificación - Cable Soldador 1/0 AWG,pendiente_investigacion,CC-CABLE-SOLDADOR-1-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C41FBFD2E592,Pendiente de verificación - Cable Soldador 2/0 AWG,pendiente_investigacion,CC-CABLE-SOLDADOR-2-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-93137BE075F2,Pendiente de verificación - Cable Soldador 3/0 AWG,pendiente_investigacion,CC-CABLE-SOLDADOR-3-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-EE0E03761529,Pendiente de verificación - Cable Soldador 4/0 AWG,pendiente_investigacion,CC-CABLE-SOLDADOR-4-0-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5B5B243A0F59,Pendiente de verificación - Cable UTP Aleacion Cat 5E Carrete Interior,pendiente_investigacion,CC-CABLE-UTP-ALEACION-CAT-5E-CARRETE-INTERIOR,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-8BE2DC733DE4,Pendiente de verificación - Cable Utp Aleacion Cat 5E Carrete Exterior,pendiente_investigacion,CC-CABLE-UTP-ALEACION-CAT-5E-CARRETE-EXTERIOR,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-97ED39B116A4,Pendiente de verificación - Cable Utp Aleacion Cat 6 Carrete Interior,pendiente_investigacion,CC-CABLE-UTP-ALEACION-CAT-6-CARRETE-INTERIOR,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5570BB222E81,Pendiente de verificación - Cable Utp Aleacion Cat 6 Carrete Exterior,pendiente_investigacion,CC-CABLE-UTP-ALEACION-CAT-6-CARRETE-EXTERIOR,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-7119E708949F,Pendiente de verificación - Cable Utp 100% Cobre Cat 5E Carrete Interior,pendiente_investigacion,CC-CABLE-UTP-100-COBRE-CAT-5E-CARRETE-INTERIOR,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-0CBC5FB456EB,Pendiente de verificación - Cable Utp 100% Cobre Cat 5E Carrete Exterior,pendiente_investigacion,CC-CABLE-UTP-100-COBRE-CAT-5E-CARRETE-EXTERIOR,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-E6F06CC40DD7,Pendiente de verificación - Cable Utp 100% Cobre Cat 6 Carrete Interior,pendiente_investigacion,CC-CABLE-UTP-100-COBRE-CAT-6-CARRETE-INTERIOR,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A09C5E947671,Pendiente de verificación - Cable Utp 100% Cobre Cat 6 Carrete Exterior,pendiente_investigacion,CC-CABLE-UTP-100-COBRE-CAT-6-CARRETE-EXTERIOR,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BF708A70F703,Pendiente de verificación - Cable Utp 100% Cobre Cat 6A Carrete Interior,pendiente_investigacion,CC-CABLE-UTP-100-COBRE-CAT-6A-CARRETE-INTERIOR,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-935994F7A6A5,Pendiente de verificación - Cable Utp 100% Cobre Cat 6A Carrete Exterior,pendiente_investigacion,CC-CABLE-UTP-100-COBRE-CAT-6A-CARRETE-EXTERIOR,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-7D36590B02AB,Pendiente de verificación - Cable Baja N6 Blanco,pendiente_investigacion,CC-CABLE-BAJA-N6-BLANCO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BA004FF6990E,Pendiente de verificación - Cable Baja N6 Cafe,pendiente_investigacion,CC-CABLE-BAJA-N6-CAFE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-7CF7206D973D,Pendiente de verificación - Cable Baja N6 Morado,pendiente_investigacion,CC-CABLE-BAJA-N6-MORADO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A128B8CB6FEB,Pendiente de verificación - Cable Baja N6 Naranja,pendiente_investigacion,CC-CABLE-BAJA-N6-NARANJA,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BD76EEB13459,Pendiente de verificación - Cable Baja N6 Negro,pendiente_investigacion,CC-CABLE-BAJA-N6-NEGRO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-3981093FFAFD,Pendiente de verificación - Cable Baja N6 Rojo,pendiente_investigacion,CC-CABLE-BAJA-N6-ROJO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-9D58BFB37CD8,Pendiente de verificación - Cable Baja N6 Verde,pendiente_investigacion,CC-CABLE-BAJA-N6-VERDE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-F21AB4BAC8CA,Pendiente de verificación - Cable CC MTW(TWK) N10 Amarillo,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N10-AMARILLO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-682C5D0A0934,Pendiente de verificación - Cable CC MTW(TWK) N10 Blanco,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N10-BLANCO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-40DFD3223D4A,Pendiente de verificación - Cable CC MTW(TWK) N10 Café,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N10-CAFE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-F2CBCC65C867,Pendiente de verificación - Cable CC MTW(TWK) N10 Morado,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N10-MORADO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-620D2F87780B,Pendiente de verificación - Cable CC MTW(TWK) N10 Naranja,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N10-NARANJA,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-FD5791B9A534,Pendiente de verificación - Cable CC MTW(TWK) N10 Negro,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N10-NEGRO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-3548BD6A674E,Pendiente de verificación - Cable CC MTW(TWK) N10 Rojo,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N10-ROJO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-2E3F9AC5B117,Pendiente de verificación - Cable CC MTW(TWK) N10 Verde,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N10-VERDE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5CACE114CA4F,Pendiente de verificación - Cable CC MTW(TWK) N12 Amarillo,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N12-AMARILLO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-298B449092F0,Pendiente de verificación - Cable CC MTW(TWK) N12 Blanco,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N12-BLANCO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-B846373BFADD,Pendiente de verificación - Cable CC MTW(TWK) N12 Café,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N12-CAFE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-04070B3FE12A,Pendiente de verificación - Cable CC MTW(TWK) N12 Naranja,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N12-NARANJA,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-0B27149FA8A1,Pendiente de verificación - Cable CC MTW(TWK) N12 Negro,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N12-NEGRO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BCBD7F3EB86D,Pendiente de verificación - Cable CC MTW(TWK) N12 Rojo,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N12-ROJO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-4DFBA15EF4AC,Pendiente de verificación - Cable CC MTW(TWK) N12 Verde,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N12-VERDE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-00D52A324A7A,Pendiente de verificación - Cable CC MTW(TWK) N14 Amarillo,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N14-AMARILLO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-7AC3712CEA7C,Pendiente de verificación - Cable CC MTW(TWK) N14 Blanco,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N14-BLANCO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-D2B91FEDDE51,Pendiente de verificación - Cable CC MTW(TWK) N14 Café,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N14-CAFE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C1987586D8D0,Pendiente de verificación - Cable CC MTW(TWK) N14 Morado,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N14-MORADO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-A22DB63FDD13,Pendiente de verificación - Cable CC MTW(TWK) N14 Naranja,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N14-NARANJA,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-14A0AC62DB1B,Pendiente de verificación - Cable CC MTW(TWK) N14 Negro,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N14-NEGRO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-85704BD3B4F2,Pendiente de verificación - Cable CC MTW(TWK) N14 Rojo,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N14-ROJO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-97509E130001,Pendiente de verificación - Cable CC MTW(TWK) N14 Verde,pendiente_investigacion,CC-CABLE-CC-MTW-TWK-N14-VERDE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-35A3D3D63657,Pendiente de verificación - Cable CC TFF N16 Amarillo,pendiente_investigacion,CC-CABLE-CC-TFF-N16-AMARILLO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-6E4411427ED4,Pendiente de verificación - Cable CC TFF N16 Blanco,pendiente_investigacion,CC-CABLE-CC-TFF-N16-BLANCO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-688116380EBA,Pendiente de verificación - Cable CC TFF N16 Café,pendiente_investigacion,CC-CABLE-CC-TFF-N16-CAFE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-44D02D7CC950,Pendiente de verificación - Cable CC TFF N16 Morado,pendiente_investigacion,CC-CABLE-CC-TFF-N16-MORADO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C123A9EAC875,Pendiente de verificación - Cable CC TFF N16 Naranja,pendiente_investigacion,CC-CABLE-CC-TFF-N16-NARANJA,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-31993EC9DB11,Pendiente de verificación - Cable CC TFF N16 Negro,pendiente_investigacion,CC-CABLE-CC-TFF-N16-NEGRO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-33D093F9BD72,Pendiente de verificación - Cable CC TFF N16 Rojo,pendiente_investigacion,CC-CABLE-CC-TFF-N16-ROJO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BBD242E8628E,Pendiente de verificación - Cable CC TFF N16 Verde,pendiente_investigacion,CC-CABLE-CC-TFF-N16-VERDE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-E2E89C3CDB3C,Pendiente de verificación - Cable CC TFF N18 Blanco,pendiente_investigacion,CC-CABLE-CC-TFF-N18-BLANCO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-E2175E292AD4,Pendiente de verificación - Cable CC TFF N18 Café,pendiente_investigacion,CC-CABLE-CC-TFF-N18-CAFE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-C0F95F150525,Pendiente de verificación - Cable CC TFF N18 Morado,pendiente_investigacion,CC-CABLE-CC-TFF-N18-MORADO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-9F727277CC70,Pendiente de verificación - Cable CC TFF N18 Naranja,pendiente_investigacion,CC-CABLE-CC-TFF-N18-NARANJA,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-E92B8F867376,Pendiente de verificación - Cable CC TFF N18 Negro,pendiente_investigacion,CC-CABLE-CC-TFF-N18-NEGRO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-949BEFDBED1F,Pendiente de verificación - Cable CC TFF N18 Rojo,pendiente_investigacion,CC-CABLE-CC-TFF-N18-ROJO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-95911EF85308,Pendiente de verificación - Cable CC TFF N18 Verde,pendiente_investigacion,CC-CABLE-CC-TFF-N18-VERDE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-1078F0D00E75,Pendiente de verificación - Cable CC TFF N6 Amarillo,pendiente_investigacion,CC-CABLE-CC-TFF-N6-AMARILLO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-ECEDB4494AD2,Pendiente de verificación - Cable CC TFF N8 Café,pendiente_investigacion,CC-CABLE-CC-TFF-N8-CAFE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5C402979118A,Pendiente de verificación - Cable CC TFF N8 Morado,pendiente_investigacion,CC-CABLE-CC-TFF-N8-MORADO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-1ABE987AF0AC,Pendiente de verificación - Cable CC TFF N8 Naranja,pendiente_investigacion,CC-CABLE-CC-TFF-N8-NARANJA,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-5EB5F15D5B6D,Pendiente de verificación - Cable CC TFF N8 Negro,pendiente_investigacion,CC-CABLE-CC-TFF-N8-NEGRO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-437A6CFF3C13,Pendiente de verificación - Cable CC TFF N8 Rojo,pendiente_investigacion,CC-CABLE-CC-TFF-N8-ROJO,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-BC90394EFA5C,Pendiente de verificación - Cable CC TFF N8 Verde,pendiente_investigacion,CC-CABLE-CC-TFF-N8-VERDE,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
SRT-PENDING-75B9E5CEA7C9,Pendiente de verificación - Cable Alumoweld 7x10 AWG,pendiente_investigacion,CC-CABLE-ALUMOWELD-7X10-AWG,"Referencia descubierta; ficha oficial exacta, marca e imagen todavía pendientes."
