id,sku,titulo,familia,familia_etiqueta,confianza,regla,marca,categorias
502,106840,16/16PR PVC/SPOS/PVC BLK/WHT,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
503,106841,16/20PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
504,106842,16/24PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
505,106843,16/36PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
506,106844,16/50PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
507,106845,18/2PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
508,106846,18/3PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
509,106847,18/4PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
510,106848,18/6PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
511,106849,18/8PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
512,106850,18/12PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
513,106851,18/16PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
514,106852,18/24PR PVC/SPOS/PVC BLK/WHT,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
515,106853,18/36PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
516,106854,18/50PR TC SPOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
517,106855,16/2TR TC STOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
518,106856,16/4TR TC STOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
519,106857,16/8TR TC STOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
520,106858,16/12TR TC STOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
521,106859,16/16TR PVC/STOS/PVC 600V 90C,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
522,106860,16/24TR TC STOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
523,106861,16/36TR TC STOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
524,106862,18/4TR TC STOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
525,106863,18/8TR TC STOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
526,106864,18/12TR TC STOS PVC 600V,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
527,106865,18/24TR PVC/STOS/PVC 600V 90C,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cables apantallados|Cables especiales
528,106866,20/4TR PLTC STOS 105C 300V PVC,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cable para bandeja / tray cable|Cables especiales
529,106867,20/8TR PLTC STOS 105C 300V PVC,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cable para bandeja / tray cable|Cables especiales
530,106868,20/12TR PLTC STOS 105C 300V PVC,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cable para bandeja / tray cable|Cables especiales
531,106869,20/36TR PLTC STOS 105C 300V PVC,pltc-tc-instrumentacion,Cable PLTC/TC de instrumentación,media,\bPLTC\b|\bTC\b|\bSPOS\b|\bSTOS\b|\bOS\b|\d+\s?PR\b|\d+\s?TR\b,,Cable para bandeja / tray cable|Cables especiales
532,106870,8/3C VNTC N/S Cable para bandeja M4 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
533,106871,10/2C VNTC N/S Cable para bandeja E2 600V TC plano,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
534,106872,10/3C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
535,106873,10/3C VNTC N/S Cable para bandeja BWG 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
536,106874,10/4C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
537,106875,10/5C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
538,106876,10/7C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
539,106877,10/9C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
540,106878,10/12C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
541,106879,10/19C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
542,106880,12/2C VNTC N/S Cable para bandeja E2 600V TC plano,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
543,106881,12/2C VNTC N/S Cable para bandeja E2 600V TC redondo,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
544,106882,12/3C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
545,106883,12/3C VNTC N/S Cable para bandeja 600V BWG ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
546,106884,12/4C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
547,106885,12/5C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
548,106886,12/6C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
549,106887,12/7C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
550,106888,12/9C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
551,106889,12/12C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
552,106890,12/16C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
553,106891,12/19C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
554,106892,12/25C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
555,106893,12/30C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
556,106894,12/37C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
557,106895,14/3C VNTC N/S Cable para bandeja BWG 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
558,106896,16/2C VNTC N/S Cable para bandeja E2 600V TC plano,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
559,106897,16/2C VNTC N/S Cable para bandeja E2 600V TC redondo,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
560,106898,16/3C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
561,106899,16/4C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
562,106900,16/5C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
563,106901,16/6C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
564,106902,16/7C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
565,106903,16/9C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
566,106904,16/10C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
567,106905,16/12C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
568,106906,16/16C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
569,106907,16/19C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
570,106908,16/20C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
571,106909,16/25C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
572,106910,16/30C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
573,106911,16/37C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
574,106912,16/50C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
575,106913,18/2C VNTC N/S Cable para bandeja E2 600V TC plano,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
576,106914,18/2C VNTC N/S Cable para bandeja E2 600V TC redondo,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
577,106915,18/3C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
578,106916,18/4C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
579,106917,18/5C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
580,106918,18/7C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
581,106919,18/9C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
582,106920,18/10C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
583,106921,18/12C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
584,106922,18/15C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
585,106923,18/19C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
586,106924,18/25C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
587,106925,18/37C VNTC N/S Cable para bandeja E2 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
588,106926,12/2C VNTC N/S Cable para bandeja M4 600V TC plano,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
589,106927,12/3C VNTC N/S Cable para bandeja M4 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
590,106928,12/4C VNTC N/S Cable para bandeja M4 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
591,106929,12/7C VNTC N/S Cable para bandeja M4 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
592,106930,10/3C+14/4C VNTC N/S w/tierra M4 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
593,106931,12/4C VNTC N/S Cable para bandeja E1 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
594,106932,14/4C VNTC N/S Cable para bandeja E1 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
595,106933,14/7C VNTC N/S Cable para bandeja E1 600V ER,vntc-bandeja,Cable VNTC para bandeja,alta,\bVNTC\b,,Cable para bandeja / tray cable|Cables especiales
596,106934,14/2C VNTC apantallado Cable para bandeja E1 600V TC,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
597,106935,16/2C VNTC apantallado Cable para bandeja E1 600V TC,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
598,106936,16/3C VNTC apantallado Cable para bandeja E1 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
599,106937,18/2C VNTC apantallado Cable para bandeja E1 600V TC,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
600,106938,18/3C VNTC apantallado Cable para bandeja E1 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
601,106939,10/2C VNTC apantallado Cable para bandeja E2 600V TC,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
602,106940,10/3C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
603,106941,10/4C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
604,106942,12/2C VNTC apantallado Cable para bandeja E2 600V TC,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
605,106943,12/3C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
606,106944,12/4C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
607,106945,12/5C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
608,106946,12/7C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
609,106947,12/12C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
610,106948,14/2C VNTC apantallado Cable para bandeja E2 600V TC,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
611,106949,14/3C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
612,106950,14/4C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
613,106951,14/5C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
614,106952,14/7C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
615,106953,14/9C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
616,106954,14/12C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
617,106955,14/19C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
618,106956,14/30C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
619,106957,16/2C VNTC apantallado Cable para bandeja E2 600V TC,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
620,106958,16/3C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
621,106959,16/4C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
622,106960,16/5C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
623,106961,16/7C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
624,106962,16/9C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
625,106963,16/12C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
626,106964,16/19C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
627,106965,16/25C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
628,106966,16/37C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
629,106967,18/2C VNTC apantallado Cable para bandeja E2 600V TC,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
630,106968,18/3C VNTC apantallado Cable para bandeja E2 600V ER,vntc-apantallado,Cable VNTC apantallado,alta,vntc.*apantall|apantall.*vntc,,Cable para bandeja / tray cable|Cables especiales
